datetime,station_id,line_id,passenger_count,weather,temperature,hour,day,month,year,weekday,is_weekend,is_holiday
2023-10-17 18:19:00,S1,L1,15,sunny,30.1,18,17,10,2023,1,0,0
2023-04-16 22:32:00,S2,L3,16,rainy,29.9,22,16,4,2023,6,1,0
2023-01-27 18:25:00,S2,L3,16,sunny,30.5,18,27,1,2023,4,0,1
2023-02-05 20:41:00,S3,L3,14,cloudy,25.0,20,5,2,2023,6,1,0
2023-08-15 21:31:00,S2,L3,12,sunny,34.6,21,15,8,2023,1,0,0
2023-07-08 11:32:00,S2,L3,17,sunny,26.7,11,8,7,2023,5,1,0
2023-08-18 12:36:00,S3,L3,23,sunny,35.9,12,18,8,2023,4,0,0
2023-09-14 11:28:00,S2,L2,18,sunny,25.4,11,14,9,2023,3,0,0
2023-08-22 02:05:00,S2,L3,19,cloudy,30.6,2,22,8,2023,1,0,0
2023-07-30 17:24:00,S2,L2,19,sunny,27.8,17,30,7,2023,6,1,0
2023-05-23 07:31:00,S1,L2,16,cloudy,28.3,7,23,5,2023,1,0,0
2023-11-11 17:36:00,S1,L3,18,sunny,18.6,17,11,11,2023,5,1,0
2023-05-14 20:00:00,S1,L3,21,rainy,22.1,20,14,5,2023,6,1,0
2023-07-31 04:55:00,S3,L2,19,rainy,34.5,4,31,7,2023,0,0,0
2023-04-13 01:41:00,S5,L2,14,cloudy,20.6,1,13,4,2023,3,0,0
2023-07-27 02:32:00,S2,L3,24,cloudy,31.5,2,27,7,2023,3,0,0
2023-09-09 07:37:00,S2,L3,19,rainy,40.0,7,9,9,2023,5,1,0
2023-11-22 18:37:00,S3,L2,22,rainy,29.8,18,22,11,2023,2,0,0
2023-05-01 12:26:00,S2,L2,14,sunny,37.6,12,1,5,2023,0,0,0
2023-05-23 02:11:00,S1,L2,18,rainy,30.5,2,23,5,2023,1,0,0
2023-05-25 01:09:00,S5,L1,17,cloudy,28.3,1,25,5,2023,3,0,0
2023-09-18 10:41:00,S4,L2,21,cloudy,28.9,10,18,9,2023,0,0,0
2023-01-10 02:00:00,S2,L1,18,rainy,26.1,2,10,1,2023,1,0,0
2023-03-10 07:11:00,S1,L3,17,cloudy,26.0,7,10,3,2023,4,0,0
2023-04-23 15:17:00,S4,L3,21,sunny,24.4,15,23,4,2023,6,1,0
2023-03-07 21:07:00,S5,L2,20,sunny,29.1,21,7,3,2023,1,0,0
2023-10-08 07:06:00,S4,L3,14,rainy,38.0,7,8,10,2023,6,1,0
2023-10-09 13:22:00,S1,L3,21,cloudy,34.1,13,9,10,2023,0,0,0
2023-01-14 18:46:00,S4,L3,19,rainy,28.0,18,14,1,2023,5,1,0
2023-07-01 23:34:00,S3,L3,19,cloudy,30.1,23,1,7,2023,5,1,0
2023-12-29 05:38:00,S4,L1,23,cloudy,26.6,5,29,12,2023,4,0,0
2023-04-05 07:35:00,S2,L1,17,cloudy,34.1,7,5,4,2023,2,0,1
2023-06-07 12:25:00,S2,L2,18,sunny,18.8,12,7,6,2023,2,0,0
2023-08-06 17:31:00,S3,L2,22,cloudy,36.7,17,6,8,2023,6,1,0
2023-10-21 07:25:00,S1,L2,27,sunny,24.3,7,21,10,2023,5,1,0
2023-06-29 17:51:00,S2,L3,23,cloudy,25.1,17,29,6,2023,3,0,0
2023-01-13 21:34:00,S5,L3,26,rainy,20.9,21,13,1,2023,4,0,1
2023-10-02 09:01:00,S2,L1,22,sunny,27.8,9,2,10,2023,0,0,0
2023-12-02 22:54:00,S2,L1,20,sunny,23.6,22,2,12,2023,5,1,1
2023-08-11 00:40:00,S1,L2,13,sunny,32.8,0,11,8,2023,4,0,0
2023-06-22 09:09:00,S4,L1,24,rainy,30.4,9,22,6,2023,3,0,0
2023-01-23 10:47:00,S2,L1,22,sunny,23.5,10,23,1,2023,0,0,0
2023-12-17 22:32:00,S3,L1,16,rainy,22.6,22,17,12,2023,6,1,1
2023-10-15 07:06:00,S4,L1,15,cloudy,23.8,7,15,10,2023,6,1,1
2023-01-16 19:58:00,S5,L1,17,cloudy,22.3,19,16,1,2023,0,0,0
2023-03-15 09:53:00,S1,L2,16,rainy,25.6,9,15,3,2023,2,0,0
2023-11-11 09:14:00,S5,L2,16,sunny,22.8,9,11,11,2023,5,1,0
2023-02-09 08:18:00,S4,L1,18,sunny,32.8,8,9,2,2023,3,0,0
2023-06-13 20:09:00,S4,L2,14,rainy,24.5,20,13,6,2023,1,0,0
2023-05-18 09:36:00,S4,L3,14,cloudy,29.9,9,18,5,2023,3,0,0
2023-11-27 14:54:00,S5,L1,18,rainy,29.9,14,27,11,2023,0,0,0
2023-03-09 23:41:00,S4,L3,21,sunny,17.7,23,9,3,2023,3,0,0
2023-04-05 04:19:00,S5,L2,21,sunny,30.6,4,5,4,2023,2,0,0
2023-05-17 05:09:00,S4,L2,13,sunny,18.5,5,17,5,2023,2,0,1
2023-03-31 13:53:00,S3,L3,24,sunny,22.8,13,31,3,2023,4,0,0
2023-01-30 13:15:00,S4,L2,30,cloudy,30.3,13,30,1,2023,0,0,0
2023-10-04 13:57:00,S5,L1,18,cloudy,27.6,13,4,10,2023,2,0,0
2023-09-20 07:40:00,S2,L3,24,cloudy,25.3,7,20,9,2023,2,0,0
2023-01-28 00:34:00,S4,L1,16,sunny,18.1,0,28,1,2023,5,1,0
2023-11-22 09:20:00,S2,L3,15,sunny,31.8,9,22,11,2023,2,0,0
2023-10-15 07:12:00,S3,L2,19,sunny,29.2,7,15,10,2023,6,1,0
2023-06-19 07:39:00,S1,L3,17,rainy,22.7,7,19,6,2023,0,0,0
2023-06-26 16:36:00,S3,L3,18,sunny,22.2,16,26,6,2023,0,0,0
2023-07-04 07:51:00,S4,L1,19,cloudy,32.1,7,4,7,2023,1,0,0
2023-05-08 10:33:00,S2,L2,27,cloudy,28.5,10,8,5,2023,0,0,0
2023-02-09 18:47:00,S2,L1,10,cloudy,20.2,18,9,2,2023,3,0,0
2023-02-23 04:28:00,S5,L2,18,rainy,23.3,4,23,2,2023,3,0,0
2023-06-16 15:03:00,S2,L1,23,cloudy,36.8,15,16,6,2023,4,0,0
2023-06-14 16:10:00,S5,L3,22,rainy,32.0,16,14,6,2023,2,0,0
2023-09-10 15:16:00,S1,L1,22,rainy,27.0,15,10,9,2023,6,1,0
2023-04-07 12:18:00,S4,L2,18,rainy,27.1,12,7,4,2023,4,0,0
2023-04-12 02:45:00,S5,L2,24,sunny,16.1,2,12,4,2023,2,0,1
2023-12-03 06:28:00,S1,L3,16,sunny,33.5,6,3,12,2023,6,1,0
2023-08-02 15:36:00,S2,L2,15,cloudy,24.7,15,2,8,2023,2,0,1
2023-01-31 23:52:00,S2,L1,18,cloudy,23.0,23,31,1,2023,1,0,1
2023-08-16 05:11:00,S1,L3,20,rainy,30.7,5,16,8,2023,2,0,0
2023-09-10 11:26:00,S2,L2,27,sunny,23.9,11,10,9,2023,6,1,0
2023-01-30 22:35:00,S1,L2,17,cloudy,17.9,22,30,1,2023,0,0,0
2023-04-01 19:22:00,S5,L1,21,cloudy,29.0,19,1,4,2023,5,1,0
2023-10-30 15:17:00,S5,L1,25,sunny,19.4,15,30,10,2023,0,0,0
2023-05-23 17:47:00,S1,L3,25,rainy,26.7,17,23,5,2023,1,0,0
2023-11-26 10:28:00,S5,L2,22,cloudy,28.6,10,26,11,2023,6,1,1
2023-02-21 00:45:00,S5,L1,21,cloudy,25.6,0,21,2,2023,1,0,0
2023-06-06 05:18:00,S5,L3,16,sunny,25.6,5,6,6,2023,1,0,0
2023-06-30 23:19:00,S3,L2,23,sunny,34.8,23,30,6,2023,4,0,0
2023-03-16 12:29:00,S4,L2,24,rainy,34.8,12,16,3,2023,3,0,0
2023-10-25 04:39:00,S2,L3,27,rainy,22.4,4,25,10,2023,2,0,0
2023-10-26 16:59:00,S3,L3,27,cloudy,24.0,16,26,10,2023,3,0,0
2023-08-18 02:39:00,S5,L1,19,rainy,24.3,2,18,8,2023,4,0,0
2023-10-18 16:09:00,S1,L2,13,cloudy,26.8,16,18,10,2023,2,0,0
2023-11-04 06:59:00,S5,L2,16,cloudy,26.6,6,4,11,2023,5,1,1
2023-07-15 02:34:00,S4,L2,20,sunny,35.6,2,15,7,2023,5,1,0
2023-03-13 18:55:00,S5,L3,16,cloudy,26.1,18,13,3,2023,0,0,0
2023-03-12 19:09:00,S1,L1,21,sunny,21.8,19,12,3,2023,6,1,0
2023-09-27 11:53:00,S4,L2,24,cloudy,24.1,11,27,9,2023,2,0,1
2023-04-02 22:03:00,S5,L3,28,cloudy,28.9,22,2,4,2023,6,1,0
2023-11-16 02:49:00,S4,L2,12,cloudy,25.7,2,16,11,2023,3,0,0
2023-07-29 13:57:00,S2,L1,11,rainy,28.6,13,29,7,2023,5,1,0
2023-12-24 22:16:00,S2,L2,15,rainy,25.8,22,24,12,2023,6,1,0
2023-05-01 00:12:00,S5,L1,21,sunny,30.6,0,1,5,2023,0,0,0
2023-08-09 13:25:00,S4,L1,16,cloudy,26.6,13,9,8,2023,2,0,0
2023-04-08 02:53:00,S1,L2,23,sunny,20.9,2,8,4,2023,5,1,0
2023-11-11 09:17:00,S5,L2,27,sunny,25.3,9,11,11,2023,5,1,0
2023-10-31 04:19:00,S2,L1,15,cloudy,38.1,4,31,10,2023,1,0,0
2023-07-17 04:55:00,S2,L3,14,rainy,33.2,4,17,7,2023,0,0,0
2023-07-02 04:10:00,S5,L1,19,rainy,21.2,4,2,7,2023,6,1,0
2023-10-30 08:29:00,S4,L2,15,sunny,35.9,8,30,10,2023,0,0,0
2023-06-15 05:08:00,S2,L2,21,rainy,27.7,5,15,6,2023,3,0,0
2023-02-13 10:50:00,S4,L3,15,cloudy,24.6,10,13,2,2023,0,0,0
2023-12-15 15:18:00,S2,L1,5,cloudy,25.6,15,15,12,2023,4,0,0
2023-06-03 06:59:00,S2,L1,26,rainy,27.3,6,3,6,2023,5,1,0
2023-12-19 07:48:00,S3,L1,13,rainy,32.4,7,19,12,2023,1,0,0
2023-12-12 09:52:00,S2,L2,20,sunny,28.0,9,12,12,2023,1,0,0
2023-04-30 18:23:00,S1,L1,25,rainy,28.7,18,30,4,2023,6,1,0
2023-03-08 01:07:00,S5,L3,27,sunny,33.1,1,8,3,2023,2,0,0
2023-11-20 23:28:00,S5,L2,25,cloudy,25.0,23,20,11,2023,0,0,1
2023-07-18 17:15:00,S4,L2,23,cloudy,28.5,17,18,7,2023,1,0,0
2023-04-08 05:52:00,S2,L1,19,cloudy,29.2,5,8,4,2023,5,1,0
2023-12-20 19:02:00,S1,L3,20,rainy,27.7,19,20,12,2023,2,0,0
2023-10-09 07:29:00,S4,L2,21,rainy,29.5,7,9,10,2023,0,0,1
2023-07-28 22:03:00,S3,L2,20,rainy,23.5,22,28,7,2023,4,0,0
2023-04-29 20:30:00,S4,L1,17,sunny,31.9,20,29,4,2023,5,1,0
2023-12-30 03:09:00,S4,L1,15,sunny,24.2,3,30,12,2023,5,1,0
2023-12-15 22:13:00,S2,L3,18,sunny,29.3,22,15,12,2023,4,0,0
2023-09-18 19:02:00,S3,L1,21,cloudy,28.1,19,18,9,2023,0,0,0
2023-10-10 07:52:00,S4,L3,23,sunny,23.6,7,10,10,2023,1,0,0
2023-12-08 17:11:00,S1,L2,23,rainy,35.1,17,8,12,2023,4,0,1
2023-07-23 21:54:00,S1,L3,11,rainy,35.6,21,23,7,2023,6,1,0
2023-10-27 18:26:00,S5,L3,18,cloudy,22.4,18,27,10,2023,4,0,1
2023-05-31 11:36:00,S3,L3,24,rainy,31.0,11,31,5,2023,2,0,0
2023-09-06 00:54:00,S3,L2,17,rainy,26.4,0,6,9,2023,2,0,0
2023-12-29 13:18:00,S5,L1,25,rainy,23.6,13,29,12,2023,4,0,0
2023-08-23 20:23:00,S4,L2,19,sunny,28.8,20,23,8,2023,2,0,0
2023-10-21 22:11:00,S3,L1,30,sunny,31.2,22,21,10,2023,5,1,0
2023-06-01 16:18:00,S1,L3,17,rainy,27.8,16,1,6,2023,3,0,0
2023-11-19 20:00:00,S1,L3,23,rainy,25.2,20,19,11,2023,6,1,0
2023-04-10 18:53:00,S2,L3,20,rainy,33.6,18,10,4,2023,0,0,0
2023-02-24 09:53:00,S3,L3,27,rainy,33.8,9,24,2,2023,4,0,0
2023-03-02 13:12:00,S4,L3,24,sunny,23.6,13,2,3,2023,3,0,0
2023-12-02 16:30:00,S5,L1,23,cloudy,27.5,16,2,12,2023,5,1,0
2023-05-18 20:57:00,S5,L1,26,rainy,19.1,20,18,5,2023,3,0,0
2023-03-18 20:06:00,S4,L3,23,sunny,31.2,20,18,3,2023,5,1,1
2023-09-24 13:07:00,S2,L2,17,rainy,33.6,13,24,9,2023,6,1,0
2023-11-12 21:01:00,S5,L2,19,cloudy,28.9,21,12,11,2023,6,1,0
2023-05-24 13:04:00,S3,L3,18,sunny,21.8,13,24,5,2023,2,0,0
2023-08-19 16:47:00,S2,L1,22,sunny,35.1,16,19,8,2023,5,1,0
2023-08-31 11:37:00,S3,L2,23,cloudy,37.2,11,31,8,2023,3,0,0
2023-11-23 02:29:00,S1,L2,21,cloudy,24.8,2,23,11,2023,3,0,0
2023-11-11 03:55:00,S2,L2,21,sunny,29.2,3,11,11,2023,5,1,0
2023-01-09 13:38:00,S5,L3,16,cloudy,31.1,13,9,1,2023,0,0,0
2023-08-29 16:06:00,S2,L2,27,rainy,30.9,16,29,8,2023,1,0,0
2023-08-18 21:40:00,S2,L2,27,cloudy,27.2,21,18,8,2023,4,0,0
2023-04-18 06:34:00,S2,L2,16,cloudy,36.0,6,18,4,2023,1,0,0
2023-09-27 06:40:00,S2,L2,22,sunny,19.2,6,27,9,2023,2,0,0
2023-08-01 20:34:00,S3,L1,20,cloudy,19.2,20,1,8,2023,1,0,0
2023-05-25 09:09:00,S1,L3,30,sunny,26.9,9,25,5,2023,3,0,0
2023-01-05 14:31:00,S4,L3,17,rainy,35.7,14,5,1,2023,3,0,0
2023-05-03 03:23:00,S2,L1,32,cloudy,32.8,3,3,5,2023,2,0,0
2023-02-05 03:51:00,S5,L1,23,cloudy,19.5,3,5,2,2023,6,1,0
2023-06-29 20:57:00,S2,L3,20,sunny,41.2,20,29,6,2023,3,0,0
2023-04-21 05:29:00,S5,L2,15,sunny,29.8,5,21,4,2023,4,0,0
2023-01-29 06:59:00,S3,L2,20,cloudy,21.2,6,29,1,2023,6,1,0
2023-12-20 17:25:00,S5,L3,19,sunny,26.5,17,20,12,2023,2,0,0
2023-06-10 00:02:00,S4,L2,8,cloudy,31.8,0,10,6,2023,5,1,0
2023-09-29 13:55:00,S1,L1,24,rainy,33.3,13,29,9,2023,4,0,0
2023-04-08 22:15:00,S5,L2,28,cloudy,26.7,22,8,4,2023,5,1,0
2023-08-18 12:26:00,S5,L2,17,rainy,29.6,12,18,8,2023,4,0,0
2023-12-05 21:37:00,S1,L2,19,rainy,26.4,21,5,12,2023,1,0,0
2023-05-26 10:04:00,S4,L3,21,sunny,26.7,10,26,5,2023,4,0,0
2023-09-26 16:26:00,S2,L1,28,sunny,30.6,16,26,9,2023,1,0,0
2023-08-10 09:28:00,S5,L2,23,sunny,34.2,9,10,8,2023,3,0,0
2023-01-01 09:53:00,S1,L3,14,sunny,21.3,9,1,1,2023,6,1,0
2023-01-13 00:48:00,S3,L2,26,cloudy,25.8,0,13,1,2023,4,0,0
2023-10-16 22:53:00,S1,L1,26,rainy,24.0,22,16,10,2023,0,0,0
2023-12-28 15:06:00,S3,L2,14,cloudy,22.0,15,28,12,2023,3,0,0
2023-07-30 07:06:00,S4,L1,20,rainy,21.7,7,30,7,2023,6,1,0
2023-08-26 02:52:00,S2,L2,18,rainy,27.1,2,26,8,2023,5,1,0
2023-02-15 04:58:00,S1,L1,20,rainy,21.6,4,15,2,2023,2,0,0
2023-05-05 11:20:00,S5,L2,22,cloudy,21.5,11,5,5,2023,4,0,0
2023-07-27 03:28:00,S4,L1,20,sunny,26.1,3,27,7,2023,3,0,0
2023-11-14 19:50:00,S1,L2,20,cloudy,22.1,19,14,11,2023,1,0,0
2023-11-28 01:51:00,S5,L2,13,rainy,29.5,1,28,11,2023,1,0,0
2023-10-12 18:17:00,S1,L3,19,cloudy,24.6,18,12,10,2023,3,0,0
2023-05-29 19:44:00,S3,L3,15,rainy,21.0,19,29,5,2023,0,0,0
2023-10-16 15:40:00,S1,L1,23,sunny,38.6,15,16,10,2023,0,0,0
2023-07-07 01:20:00,S1,L2,25,sunny,16.3,1,7,7,2023,4,0,0
2023-02-07 07:45:00,S1,L1,26,cloudy,31.3,7,7,2,2023,1,0,1
2023-11-10 16:05:00,S4,L3,18,sunny,28.7,16,10,11,2023,4,0,0
2023-02-03 22:13:00,S1,L1,31,rainy,24.6,22,3,2,2023,4,0,0
2023-05-26 01:26:00,S5,L1,11,rainy,22.5,1,26,5,2023,4,0,1
2023-01-19 16:54:00,S3,L3,18,sunny,35.6,16,19,1,2023,3,0,0
2023-06-29 14:23:00,S3,L2,16,sunny,37.6,14,29,6,2023,3,0,0
2023-12-19 19:50:00,S1,L1,19,sunny,25.5,19,19,12,2023,1,0,0
2023-10-16 18:55:00,S4,L3,22,cloudy,24.8,18,16,10,2023,0,0,0
2023-08-29 04:31:00,S4,L2,17,cloudy,32.6,4,29,8,2023,1,0,0
2023-02-12 12:54:00,S5,L3,20,rainy,25.8,12,12,2,2023,6,1,0
2023-07-01 10:57:00,S1,L1,19,cloudy,29.9,10,1,7,2023,5,1,0
2023-03-01 09:11:00,S3,L2,15,cloudy,29.8,9,1,3,2023,2,0,0
2023-04-24 12:12:00,S4,L2,18,rainy,27.2,12,24,4,2023,0,0,0
2023-06-10 20:53:00,S1,L3,17,rainy,27.8,20,10,6,2023,5,1,0
2023-08-11 14:17:00,S4,L3,15,sunny,28.8,14,11,8,2023,4,0,1
2023-09-08 13:06:00,S4,L3,13,sunny,21.6,13,8,9,2023,4,0,0
2023-10-05 06:36:00,S3,L2,24,cloudy,23.6,6,5,10,2023,3,0,0
2023-10-06 05:19:00,S2,L2,20,rainy,28.1,5,6,10,2023,4,0,0
2023-10-09 06:58:00,S5,L1,14,cloudy,24.7,6,9,10,2023,0,0,0
2023-09-10 21:08:00,S5,L2,21,cloudy,40.9,21,10,9,2023,6,1,1
2023-09-29 01:41:00,S3,L1,11,rainy,27.7,1,29,9,2023,4,0,0
2023-09-15 03:25:00,S4,L3,19,rainy,18.3,3,15,9,2023,4,0,0
2023-12-24 06:42:00,S1,L3,20,rainy,12.9,6,24,12,2023,6,1,0
2023-07-30 21:47:00,S4,L2,20,rainy,31.1,21,30,7,2023,6,1,0
2023-07-22 00:40:00,S3,L3,12,cloudy,27.7,0,22,7,2023,5,1,0
2023-08-09 15:24:00,S5,L3,15,cloudy,34.2,15,9,8,2023,2,0,0
2023-12-11 06:12:00,S4,L2,18,cloudy,23.8,6,11,12,2023,0,0,0
2023-05-13 16:00:00,S5,L1,21,rainy,26.4,16,13,5,2023,5,1,1
2023-02-03 02:25:00,S1,L2,24,sunny,28.4,2,3,2,2023,4,0,0
2023-05-12 02:28:00,S5,L1,22,cloudy,26.2,2,12,5,2023,4,0,0
2023-08-10 08:01:00,S5,L2,25,sunny,25.8,8,10,8,2023,3,0,0
2023-01-02 13:19:00,S2,L2,18,sunny,30.6,13,2,1,2023,0,0,0
2023-11-07 13:00:00,S2,L3,19,sunny,22.8,13,7,11,2023,1,0,0
2023-06-18 07:28:00,S2,L2,25,rainy,29.7,7,18,6,2023,6,1,0
2023-02-25 02:12:00,S5,L2,30,rainy,36.1,2,25,2,2023,5,1,0
2023-10-06 14:39:00,S3,L1,26,cloudy,35.3,14,6,10,2023,4,0,0
2023-11-19 06:24:00,S5,L3,18,cloudy,18.0,6,19,11,2023,6,1,0
2023-01-04 04:52:00,S3,L1,21,rainy,24.6,4,4,1,2023,2,0,0
2023-08-18 11:47:00,S3,L1,20,rainy,28.5,11,18,8,2023,4,0,1
2023-05-29 02:45:00,S2,L3,28,sunny,33.4,2,29,5,2023,0,0,0
2023-03-03 17:14:00,S4,L3,19,rainy,28.0,17,3,3,2023,4,0,0
2023-02-14 14:50:00,S1,L3,20,rainy,33.4,14,14,2,2023,1,0,0
2023-05-04 12:53:00,S2,L2,19,rainy,23.7,12,4,5,2023,3,0,0
2023-09-03 10:28:00,S2,L3,27,rainy,28.6,10,3,9,2023,6,1,1
2023-04-26 19:21:00,S4,L3,30,sunny,28.8,19,26,4,2023,2,0,0
2023-03-17 19:01:00,S1,L3,35,cloudy,33.6,19,17,3,2023,4,0,0
2023-07-17 03:50:00,S5,L1,31,sunny,31.5,3,17,7,2023,0,0,0
2023-06-14 21:38:00,S5,L1,15,rainy,30.5,21,14,6,2023,2,0,0
2023-09-29 01:37:00,S2,L2,16,rainy,31.2,1,29,9,2023,4,0,0
2023-03-28 19:02:00,S1,L1,21,cloudy,21.0,19,28,3,2023,1,0,0
2023-11-10 16:05:00,S2,L2,15,cloudy,26.1,16,10,11,2023,4,0,0
2023-02-06 08:38:00,S3,L1,21,cloudy,22.0,8,6,2,2023,0,0,1
2023-08-28 21:42:00,S2,L3,19,sunny,23.7,21,28,8,2023,0,0,0
2023-05-03 08:28:00,S2,L1,26,cloudy,26.1,8,3,5,2023,2,0,0
2023-07-22 14:00:00,S5,L2,23,rainy,15.7,14,22,7,2023,5,1,0
2023-07-17 03:34:00,S5,L1,22,rainy,26.3,3,17,7,2023,0,0,0
2023-09-10 18:44:00,S5,L3,21,rainy,23.1,18,10,9,2023,6,1,0
2023-07-17 14:33:00,S3,L2,19,sunny,21.7,14,17,7,2023,0,0,0
2023-08-01 20:41:00,S5,L3,18,cloudy,27.5,20,1,8,2023,1,0,0
2023-09-06 02:11:00,S1,L3,24,cloudy,25.1,2,6,9,2023,2,0,0
2023-09-19 21:15:00,S4,L2,26,cloudy,28.7,21,19,9,2023,1,0,0
2023-07-16 08:29:00,S1,L3,16,cloudy,23.8,8,16,7,2023,6,1,0
2023-05-05 02:25:00,S1,L3,20,rainy,26.1,2,5,5,2023,4,0,0
2023-03-17 23:53:00,S5,L1,25,sunny,39.3,23,17,3,2023,4,0,0
2023-06-09 20:39:00,S4,L3,25,cloudy,30.1,20,9,6,2023,4,0,0
2023-01-09 14:31:00,S4,L3,22,rainy,22.8,14,9,1,2023,0,0,0
2023-02-23 12:52:00,S4,L3,25,rainy,33.2,12,23,2,2023,3,0,0
2023-08-12 06:37:00,S3,L3,22,sunny,34.7,6,12,8,2023,5,1,0
2023-04-04 23:51:00,S5,L2,22,cloudy,30.0,23,4,4,2023,1,0,1
2023-01-09 14:10:00,S4,L1,15,sunny,23.1,14,9,1,2023,0,0,0
2023-06-12 00:23:00,S3,L3,17,cloudy,32.2,0,12,6,2023,0,0,0
2023-03-21 20:49:00,S2,L3,19,sunny,24.1,20,21,3,2023,1,0,0
2023-06-10 08:42:00,S2,L2,19,cloudy,33.8,8,10,6,2023,5,1,0
2023-12-31 16:47:00,S3,L3,15,cloudy,25.8,16,31,12,2023,6,1,0
2023-09-17 03:14:00,S3,L2,16,sunny,25.6,3,17,9,2023,6,1,0
2023-09-11 07:04:00,S5,L1,24,cloudy,29.6,7,11,9,2023,0,0,0
2023-11-03 05:41:00,S5,L1,28,sunny,34.1,5,3,11,2023,4,0,0
2023-01-18 09:57:00,S2,L3,23,sunny,38.8,9,18,1,2023,2,0,0
2023-03-06 04:51:00,S4,L3,18,cloudy,27.1,4,6,3,2023,0,0,0
2023-11-09 06:49:00,S2,L3,18,cloudy,25.0,6,9,11,2023,3,0,0
2023-05-01 04:49:00,S4,L2,19,sunny,22.9,4,1,5,2023,0,0,0
2023-10-01 02:03:00,S4,L3,14,rainy,19.6,2,1,10,2023,6,1,0
2023-08-01 19:25:00,S5,L3,16,sunny,22.0,19,1,8,2023,1,0,0
2023-07-10 15:02:00,S1,L1,21,rainy,28.2,15,10,7,2023,0,0,0
2023-01-14 11:08:00,S1,L3,20,rainy,32.3,11,14,1,2023,5,1,0
2023-09-23 10:48:00,S3,L1,25,sunny,22.5,10,23,9,2023,5,1,0
2023-04-27 02:44:00,S5,L3,23,sunny,30.9,2,27,4,2023,3,0,0
2023-08-26 16:04:00,S4,L1,13,sunny,22.7,16,26,8,2023,5,1,0
2023-08-16 13:24:00,S1,L3,24,rainy,23.3,13,16,8,2023,2,0,0
2023-06-15 04:16:00,S4,L1,25,sunny,21.7,4,15,6,2023,3,0,0
2023-07-16 09:20:00,S1,L2,15,sunny,33.7,9,16,7,2023,6,1,0
2023-10-08 13:41:00,S1,L1,19,cloudy,35.0,13,8,10,2023,6,1,0
2023-10-16 14:31:00,S1,L1,14,cloudy,23.4,14,16,10,2023,0,0,1
2023-11-05 08:00:00,S5,L1,14,cloudy,23.0,8,5,11,2023,6,1,0
2023-03-18 23:45:00,S2,L3,32,sunny,30.1,23,18,3,2023,5,1,0
2023-02-22 22:11:00,S4,L3,22,sunny,35.6,22,22,2,2023,2,0,0
2023-05-19 13:06:00,S5,L3,18,sunny,35.1,13,19,5,2023,4,0,0
2023-10-22 09:21:00,S5,L2,20,rainy,25.1,9,22,10,2023,6,1,0
2023-09-30 06:35:00,S5,L2,15,rainy,26.1,6,30,9,2023,5,1,0
2023-08-08 15:09:00,S5,L1,20,cloudy,20.8,15,8,8,2023,1,0,0
2023-10-24 06:32:00,S5,L2,14,rainy,25.0,6,24,10,2023,1,0,0
2023-05-29 13:41:00,S3,L1,24,rainy,27.5,13,29,5,2023,0,0,0
2023-12-08 00:03:00,S4,L1,16,rainy,20.3,0,8,12,2023,4,0,0
2023-09-20 20:28:00,S5,L1,15,cloudy,24.3,20,20,9,2023,2,0,0
2023-07-28 05:00:00,S4,L2,21,cloudy,28.1,5,28,7,2023,4,0,0
2023-03-18 22:06:00,S3,L3,17,rainy,19.4,22,18,3,2023,5,1,1
2023-02-09 08:38:00,S3,L2,24,sunny,29.3,8,9,2,2023,3,0,0
2023-09-25 22:19:00,S4,L1,19,cloudy,32.1,22,25,9,2023,0,0,0
2023-09-10 02:07:00,S1,L1,22,rainy,29.9,2,10,9,2023,6,1,0
2023-02-17 21:08:00,S2,L2,14,sunny,24.5,21,17,2,2023,4,0,0
2023-02-26 07:57:00,S1,L1,18,sunny,32.9,7,26,2,2023,6,1,0
2023-04-29 17:15:00,S1,L1,25,cloudy,33.9,17,29,4,2023,5,1,0
2023-05-24 23:28:00,S1,L2,22,sunny,28.6,23,24,5,2023,2,0,0
2023-11-05 02:50:00,S5,L2,17,cloudy,27.7,2,5,11,2023,6,1,0
2023-03-27 16:26:00,S3,L2,24,rainy,23.9,16,27,3,2023,0,0,0
2023-04-27 00:07:00,S1,L1,17,cloudy,25.0,0,27,4,2023,3,0,0
2023-05-27 17:26:00,S3,L1,14,sunny,32.4,17,27,5,2023,5,1,0
2023-02-06 23:42:00,S4,L3,22,cloudy,36.2,23,6,2,2023,0,0,0
2023-04-11 15:56:00,S2,L3,20,cloudy,24.9,15,11,4,2023,1,0,0
2023-08-30 16:01:00,S4,L2,19,rainy,26.1,16,30,8,2023,2,0,0
2023-07-01 08:56:00,S4,L3,13,sunny,23.8,8,1,7,2023,5,1,0
2023-12-24 11:35:00,S5,L1,16,cloudy,24.8,11,24,12,2023,6,1,0
2023-10-12 17:51:00,S2,L3,16,rainy,20.7,17,12,10,2023,3,0,0
2023-08-07 15:37:00,S4,L1,23,rainy,29.1,15,7,8,2023,0,0,0
2023-05-02 15:38:00,S4,L2,23,rainy,20.7,15,2,5,2023,1,0,0
2023-10-22 13:38:00,S2,L2,21,rainy,24.3,13,22,10,2023,6,1,0
2023-11-18 20:58:00,S2,L1,15,rainy,26.7,20,18,11,2023,5,1,1
2023-09-02 07:09:00,S4,L3,28,cloudy,20.4,7,2,9,2023,5,1,0
